,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4200.0,-99.79,-0.023,0.52687,3e-05,185.48318,-1.68662,17.43026,1.23523,34.0,2171.73,4 x 3,1968.38,2396.1,-0.47313,3e-05,185.48318,-1.78216,-0.0,1.33482,25.0,1359.14,5 x 16,1225.9,1506.86
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4225.0,-74.79,-0.017,0.52015,5e-05,185.48318,-1.09066,13.14697,0.79877,33.0,2165.85,7 x 18,1961.85,2391.06,-0.47985,5e-05,185.48318,-1.18677,-0.0,0.85471,24.0,1374.01,8 x 16,1240.07,1522.43
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4250.0,-49.79,-0.012,0.51342,8e-05,185.48318,-0.66538,8.80696,0.4873,29.0,2160.24,1 x 6,1955.58,2386.33,-0.48658,8e-05,185.48318,-0.76205,-0.0,0.5121,28.0,1389.16,10 x 1,1254.5,1538.27
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4275.0,-24.79,-0.006,0.50668,0.00013,185.48318,-0.41077,4.41177,0.30084,26.0,2154.91,4 x 13,1949.56,2381.89,-0.49332,0.00013,185.48318,-0.50802,-0.0,0.30698,33.0,1404.59,3 x 15,1269.21,1554.41
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4300.0,0.21,0.0,0.49994,0.00017,185.48318,-0.32685,0.0,0.23937,31.0,2149.86,4 x 17,1943.81,2377.75,-0.50006,0.00017,185.48318,-0.42466,-0.03705,0.23937,33.0,1420.29,10 x 1,1284.18,1570.83
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4325.0,25.21,0.006,0.49321,0.00013,185.48318,-0.4136,0.0,0.30291,30.0,2145.08,3 x 8,1938.31,2373.91,-0.50679,0.00013,185.48318,-0.51198,-4.53789,0.30926,25.0,1436.27,2 x 10,1299.42,1587.54
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4350.0,50.21,0.012,0.48647,8e-05,185.48318,-0.67103,0.0,0.49144,25.0,2140.59,6 x 20,1933.07,2370.38,-0.51353,8e-05,185.48318,-0.76998,-9.08909,0.51665,28.0,1452.53,8 x 10,1314.93,1604.53
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4375.0,75.21,0.017,0.47974,5e-05,185.48318,-1.09914,0.0,0.80498,27.0,2136.38,3 x 3,1928.1,2367.16,-0.52026,5e-05,185.48318,-1.19866,-13.689,0.86154,29.0,1469.08,2 x 4,1330.72,1621.82
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4400.0,100.21,0.023,0.47301,3e-05,185.48318,-1.69792,0.0,1.24351,27.0,2132.45,6 x 19,1923.38,2364.24,-0.52699,3e-05,185.48318,-1.79801,-18.33588,1.34393,33.0,1485.91,10 x 15,1346.79,1639.4
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4425.0,125.21,0.029,0.4663,2e-05,185.48318,-2.46739,0.0,1.80705,23.0,2128.81,4 x 19,1918.94,2361.63,-0.5337,2e-05,185.48318,-2.56804,-23.028,1.96382,30.0,1503.03,10 x 16,1363.13,1657.28
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4450.0,150.21,0.035,0.4596,2e-05,185.48318,-3.40753,0.0,2.49558,31.0,2125.45,2 x 1,1914.76,2359.33,-0.5404,2e-05,185.48318,-3.50876,-27.76358,2.7212,27.0,1520.43,3 x 5,1379.75,1675.45
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4475.0,175.21,0.041,0.45291,1e-05,185.48318,-4.51835,0.0,3.30912,29.0,2122.38,9 x 5,1910.84,2357.35,-0.54709,1e-05,185.48318,-4.62015,-32.54084,3.61609,29.0,1538.12,4 x 11,1396.65,1693.91
2023-10-02,SPX,4299.79,2023-10-21,Monthly,18.6,4500.0,200.21,0.047,0.44624,1e-05,185.48318,-5.79985,0.0,4.24765,21.0,2119.6,4 x 14,1907.19,2355.67,-0.55376,1e-05,185.48318,-5.90221,-37.35794,4.64848,27.0,1556.09,7 x 3,1413.83,1712.67
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4250.0,-42.09,-0.01,0.56255,0.00053,33.46497,-2.89706,1.58003,0.38418,152.0,2150.26,3 x 16,2010.07,2300.22,-0.43745,0.00053,33.46497,-3.01281,-0.0,0.40189,207.0,2082.84,2 x 18,1924.54,2254.16
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4255.0,-37.09,-0.009,0.55518,0.0006,33.46497,-2.59855,1.39559,0.34459,216.0,2149.49,6 x 10,2007.97,2300.98,-0.44482,0.0006,33.46497,-2.71443,-0.0,0.35835,211.0,2087.04,3 x 3,1929.74,2257.16
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4260.0,-32.09,-0.007,0.54779,0.00067,33.46497,-2.33774,1.21009,0.31001,209.0,2148.79,8 x 17,2005.93,2301.82,-0.45221,0.00067,33.46497,-2.45376,-0.0,0.3203,214.0,2091.31,4 x 9,1935.01,2260.24
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4265.0,-27.09,-0.006,0.54038,0.00075,33.46497,-2.11464,1.02361,0.28042,196.0,2148.16,4 x 19,2003.96,2302.74,-0.45962,0.00075,33.46497,-2.23079,-0.0,0.28776,159.0,2095.65,1 x 18,1940.36,2263.38
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4270.0,-22.09,-0.005,0.53295,0.00084,33.46497,-1.92924,0.83624,0.25584,192.0,2147.61,4 x 20,2002.06,2303.74,-0.46705,0.00084,33.46497,-2.04553,-0.0,0.26071,207.0,2100.07,6 x 11,1945.78,2266.59
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4275.0,-17.09,-0.004,0.52551,0.00092,33.46497,-1.78155,0.64806,0.23625,200.0,2147.13,10 x 10,2000.22,2304.83,-0.47449,0.00092,33.46497,-1.89797,-0.0,0.23917,201.0,2104.56,6 x 20,1951.29,2269.87
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4280.0,-12.09,-0.003,0.51805,0.00099,33.46497,-1.67156,0.45915,0.22167,182.0,2146.72,4 x 7,1998.45,2305.99,-0.48195,0.00099,33.46497,-1.78812,-0.0,0.22313,191.0,2109.12,10 x 1,1956.87,2273.21
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4285.0,-7.09,-0.002,0.51059,0.00104,33.46497,-1.59927,0.26958,0.21208,216.0,2146.39,3 x 8,1996.76,2307.23,-0.48941,0.00104,33.46497,-1.71597,-0.0,0.21258,202.0,2113.76,1 x 7,1962.54,2276.63
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4290.0,-2.09,-0.0,0.50312,0.00108,33.46497,-1.56469,0.07946,0.20749,208.0,2146.13,6 x 13,1995.13,2308.56,-0.49688,0.00108,33.46497,-1.68152,-0.0,0.20754,160.0,2118.47,4 x 3,1968.27,2280.13
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4295.0,2.91,0.001,0.49565,0.00108,33.46497,-1.56782,0.0,0.20791,178.0,2145.94,3 x 20,1993.57,2309.96,-0.50435,0.00108,33.46497,-1.68478,-0.11115,0.20799,176.0,2123.25,2 x 3,1974.09,2283.69
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4300.0,7.91,0.002,0.48818,0.00107,33.46497,-1.60864,0.0,0.21332,178.0,2145.83,6 x 16,1992.09,2311.45,-0.51182,0.00107,33.46497,-1.72575,-0.30215,0.21395,186.0,2128.11,2 x 4,1979.98,2287.33
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4305.0,12.91,0.003,0.48071,0.00103,33.46497,-1.68718,0.0,0.22374,151.0,2145.8,7 x 5,1990.67,2313.01,-0.51929,0.00103,33.46497,-1.80442,-0.49346,0.2254,187.0,2133.05,4 x 4,1985.95,2291.04
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4310.0,17.91,0.004,0.47326,0.00097,33.46497,-1.80341,0.0,0.23915,192.0,2145.83,3 x 6,1989.33,2314.65,-0.52674,0.00097,33.46497,-1.92079,-0.68499,0.24236,169.0,2138.06,2 x 19,1992.0,2294.82
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4315.0,22.91,0.005,0.46582,0.0009,33.46497,-1.95736,0.0,0.25957,214.0,2145.95,6 x 14,1988.07,2316.37,-0.53418,0.0009,33.46497,-2.07487,-0.87666,0.26482,176.0,2143.14,6 x 5,1998.12,2298.68
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4320.0,27.91,0.007,0.45839,0.00083,33.46497,-2.149,0.0,0.28498,200.0,2146.13,4 x 17,1986.87,2318.16,-0.54161,0.00083,33.46497,-2.26665,-1.06839,0.29277,178.0,2148.29,6 x 12,2004.31,2302.62
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4325.0,32.91,0.008,0.45098,0.00075,33.46497,-2.37835,0.0,0.31539,221.0,2146.39,9 x 18,1985.75,2320.03,-0.54902,0.00075,33.46497,-2.49614,-1.26008,0.32623,155.0,2153.52,3 x 7,2010.58,2306.63
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4330.0,37.91,0.009,0.44359,0.00068,33.46497,-2.64541,0.0,0.35081,213.0,2146.73,9 x 1,1984.7,2321.98,-0.55641,0.00068,33.46497,-2.76333,-1.45165,0.36518,189.0,2158.83,7 x 15,2016.92,2310.71
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4335.0,42.91,0.01,0.43623,0.00062,33.46497,-2.95017,0.0,0.39122,151.0,2147.13,2 x 3,1983.73,2324.0,-0.56377,0.00062,33.46497,-3.06823,-1.64302,0.40964,151.0,2164.2,10 x 8,2023.34,2314.87
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4340.0,47.91,0.011,0.4289,0.00056,33.46497,-3.29263,0.0,0.43664,180.0,2147.61,6 x 7,1982.82,2326.09,-0.5711,0.00056,33.46497,-3.41083,-1.83411,0.45959,191.0,2169.65,8 x 2,2029.83,2319.11
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4345.0,52.91,0.012,0.42159,0.0005,33.46497,-3.6728,0.0,0.48705,163.0,2148.16,1 x 5,1982.0,2328.26,-0.57841,0.0005,33.46497,-3.79113,-2.02483,0.51505,149.0,2175.17,6 x 13,2036.38,2323.42
2023-10-02,SPX,4292.09,2023-10-03,Daily,0.6,4350.0,57.91,0.013,0.41432,0.00046,33.46497,-4.09068,0.0,0.54246,205.0,2148.78,6 x 7,1981.24,2330.49,-0.58568,0.00046,33.46497,-4.20914,-2.2151,0.57601,173.0,2180.77,9 x 13,2043.01,2327.81
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4200.0,-92.09,-0.021,0.55624,8e-05,81.52609,-3.29751,8.19783,1.06529,127.0,2159.57,8 x 2,2008.2,2322.34,-0.44376,8e-05,81.52609,-3.40852,-0.0,1.15009,131.0,1919.06,8 x 11,1766.08,2085.29
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4210.0,-82.09,-0.019,0.55017,0.0001,81.52609,-2.75838,7.33136,0.89112,126.0,2157.63,8 x 4,2005.27,2321.56,-0.44983,0.0001,81.52609,-2.86965,-0.0,0.9585,115.0,1926.76,10 x 20,1774.16,2092.49
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4220.0,-72.09,-0.017,0.5441,0.00012,81.52609,-2.28116,6.45849,0.73695,126.0,2155.8,3 x 7,2002.44,2320.9,-0.4559,0.00012,81.52609,-2.39269,-0.0,0.78891,142.0,1934.58,2 x 1,1782.35,2099.8
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4230.0,-62.09,-0.014,0.538,0.00014,81.52609,-1.86585,5.57947,0.60278,158.0,2154.08,4 x 6,1999.71,2320.37,-0.462,0.00014,81.52609,-1.97764,-0.0,0.64133,154.0,1942.51,8 x 9,1790.67,2107.23
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4240.0,-52.09,-0.012,0.5319,0.00018,81.52609,-1.51244,4.69454,0.48861,137.0,2152.48,10 x 17,1997.1,2319.96,-0.4681,0.00018,81.52609,-1.6245,-0.0,0.51574,121.0,1950.56,1 x 19,1799.1,2114.77
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4250.0,-42.09,-0.01,0.52579,0.00023,81.52609,-1.22094,3.80397,0.39444,130.0,2151.0,6 x 18,1994.59,2319.68,-0.47421,0.00023,81.52609,-1.33326,-0.0,0.41215,122.0,1958.72,8 x 18,1807.65,2122.42
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4260.0,-32.09,-0.007,0.51967,0.00028,81.52609,-0.99135,2.90801,0.32026,156.0,2149.63,5 x 10,1992.19,2319.52,-0.48033,0.00028,81.52609,-1.10394,-0.0,0.33056,116.0,1967.0,6 x 14,1816.31,2130.19
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4270.0,-22.09,-0.005,0.51354,0.00034,81.52609,-0.82367,2.00693,0.26609,144.0,2148.39,1 x 8,1989.9,2319.49,-0.48646,0.00034,81.52609,-0.93652,-0.0,0.27097,137.0,1975.4,6 x 11,1825.1,2138.08
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4280.0,-12.09,-0.003,0.50741,0.00039,81.52609,-0.71789,1.10099,0.23192,160.0,2147.25,8 x 6,1987.73,2319.58,-0.49259,0.00039,81.52609,-0.83101,-0.0,0.23338,130.0,1983.91,3 x 16,1834.01,2146.07
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4290.0,-2.09,-0.0,0.50128,0.00042,81.52609,-0.67403,0.19046,0.21775,134.0,2146.24,3 x 13,1985.66,2319.8,-0.49872,0.00042,81.52609,-0.78741,-0.0,0.21779,143.0,1992.55,5 x 5,1843.03,2154.19
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4300.0,7.91,0.002,0.49515,0.00041,81.52609,-0.69207,0.0,0.22358,136.0,2145.34,10 x 1,1983.71,2320.15,-0.50485,0.00041,81.52609,-0.80571,-0.72438,0.22421,159.0,2001.3,8 x 17,1852.18,2162.42
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4310.0,17.91,0.004,0.48901,0.00037,81.52609,-0.77202,0.0,0.24941,161.0,2144.57,2 x 13,1981.87,2320.62,-0.51099,0.00037,81.52609,-0.88593,-1.64326,0.25262,136.0,2010.17,1 x 19,1861.44,2170.78
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4320.0,27.91,0.007,0.48289,0.00032,81.52609,-0.91387,0.0,0.29524,164.0,2143.91,7 x 18,1980.14,2321.23,-0.51711,0.00032,81.52609,-1.02805,-2.5659,0.30303,119.0,2019.16,7 x 12,1870.83,2179.24
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4330.0,37.91,0.009,0.47676,0.00026,81.52609,-1.11764,0.0,0.36106,134.0,2143.37,10 x 19,1978.52,2321.95,-0.52324,0.00026,81.52609,-1.23208,-3.49202,0.37544,150.0,2028.26,1 x 17,1880.33,2187.83
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4340.0,47.91,0.011,0.47065,0.00021,81.52609,-1.38331,0.0,0.44689,115.0,2142.95,3 x 12,1977.01,2322.81,-0.52935,0.00021,81.52609,-1.49802,-4.42134,0.46985,116.0,2037.49,6 x 20,1889.96,2196.54
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4350.0,57.91,0.013,0.46454,0.00017,81.52609,-1.7109,0.0,0.55272,116.0,2142.65,9 x 13,1975.62,2323.79,-0.53546,0.00017,81.52609,-1.82586,-5.35358,0.58626,129.0,2046.83,8 x 19,1899.7,2205.36
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4360.0,67.91,0.016,0.45844,0.00014,81.52609,-2.10039,0.0,0.67855,129.0,2142.46,5 x 15,1974.34,2324.9,-0.54156,0.00014,81.52609,-2.21562,-6.28845,0.72467,123.0,2056.3,5 x 1,1909.56,2214.3
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4370.0,77.91,0.018,0.45236,0.00012,81.52609,-2.55178,0.0,0.82438,149.0,2142.4,2 x 20,1973.18,2326.13,-0.54764,0.00012,81.52609,-2.66728,-7.22567,0.88509,151.0,2065.88,5 x 11,1919.55,2223.36
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4380.0,87.91,0.02,0.44629,0.0001,81.52609,-3.06509,0.0,0.99021,153.0,2142.45,10 x 8,1972.12,2327.49,-0.55371,0.0001,81.52609,-3.18085,-8.16495,1.0675,160.0,2075.58,7 x 15,1929.65,2232.54
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4390.0,97.91,0.023,0.44024,8e-05,81.52609,-3.64031,0.0,1.17604,120.0,2142.62,3 x 12,1971.18,2328.97,-0.55976,8e-05,81.52609,-3.75633,-9.10601,1.27191,133.0,2085.4,7 x 2,1939.87,2241.84
2023-10-02,SPX,4292.09,2023-10-06,Weekly,3.6,4400.0,107.91,0.025,0.4342,7e-05,81.52609,-4.27743,0.0,1.38186,108.0,2142.91,3 x 6,1970.36,2330.58,-0.5658,7e-05,81.52609,-4.39372,-10.04857,1.49832,132.0,2095.33,1 x 14,1950.2,2251.26
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4100.0,-192.09,-0.045,0.55169,1e-05,185.14725,-5.35532,32.72442,3.92906,28.0,2191.94,6 x 9,1991.17,2412.94,-0.44831,1e-05,185.14725,-5.44859,-0.0,4.29803,32.0,1304.04,10 x 10,1173.58,1449.01
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4125.0,-167.09,-0.039,0.545,1e-05,185.14725,-4.13144,28.66381,3.03113,31.0,2185.06,10 x 9,1983.72,2406.84,-0.455,1e-05,185.14725,-4.22527,-0.0,3.31031,33.0,1317.93,1 x 14,1186.79,1463.55
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4150.0,-142.09,-0.033,0.5383,2e-05,185.14725,-3.07794,24.54113,2.2582,27.0,2178.46,8 x 2,1976.52,2401.02,-0.4617,2e-05,185.14725,-3.17234,-0.0,2.46009,23.0,1332.08,8 x 14,1200.26,1478.37
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4175.0,-117.09,-0.027,0.53158,2e-05,185.14725,-2.19481,20.35773,1.61027,30.0,2172.11,8 x 4,1969.57,2395.49,-0.46842,2e-05,185.14725,-2.28978,-0.0,1.74737,27.0,1346.49,3 x 19,1213.98,1493.47
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4200.0,-92.09,-0.021,0.52485,4e-05,185.14725,-1.48206,16.11503,1.08735,30.0,2166.04,4 x 7,1962.86,2390.25,-0.47515,4e-05,185.14725,-1.5776,-0.0,1.17214,28.0,1361.18,3 x 20,1227.97,1508.84
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4225.0,-67.09,-0.016,0.51811,6e-05,185.14725,-0.93968,11.81447,0.68942,30.0,2160.24,7 x 18,1956.41,2385.31,-0.48189,6e-05,185.14725,-1.03579,-0.0,0.73442,28.0,1376.14,8 x 8,1242.22,1524.49
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4250.0,-42.09,-0.01,0.51136,0.0001,185.14725,-0.56768,7.45755,0.41649,34.0,2154.72,5 x 12,1950.22,2380.66,-0.48864,0.0001,185.14725,-0.66435,-0.0,0.4342,27.0,1391.37,5 x 10,1256.73,1540.43
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4275.0,-17.09,-0.004,0.50461,0.00015,185.14725,-0.36605,3.04582,0.26856,25.0,2149.47,6 x 8,1944.28,2376.31,-0.49539,0.00015,185.14725,-0.46329,-0.0,0.27148,35.0,1406.88,10 x 6,1271.51,1556.65
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4300.0,7.91,0.002,0.49786,0.00017,185.14725,-0.3348,0.0,0.24563,25.0,2144.5,2 x 2,1938.6,2372.27,-0.50214,0.00017,185.14725,-0.43261,-1.41913,0.24626,35.0,1422.67,10 x 5,1286.57,1573.16
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4325.0,32.91,0.008,0.49111,0.00012,185.14725,-0.47392,0.0,0.3477,24.0,2139.81,9 x 13,1933.18,2368.53,-0.50889,0.00012,185.14725,-0.5723,-5.9357,0.35854,26.0,1438.73,6 x 19,1301.89,1589.96
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4350.0,57.91,0.013,0.48437,7e-05,185.14725,-0.78342,0.0,0.57477,34.0,2135.41,10 x 5,1928.03,2365.09,-0.51563,7e-05,185.14725,-0.88237,-10.50221,0.60831,27.0,1455.09,7 x 4,1317.5,1607.04
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4375.0,82.91,0.019,0.47762,4e-05,185.14725,-1.26329,0.0,0.92685,28.0,2131.28,5 x 15,1923.14,2361.96,-0.52238,4e-05,185.14725,-1.36281,-15.11696,0.99559,27.0,1471.72,1 x 12,1333.37,1624.43
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4400.0,107.91,0.025,0.47089,3e-05,185.14725,-1.91354,0.0,1.40392,31.0,2127.45,6 x 1,1918.51,2359.14,-0.52911,3e-05,185.14725,-2.01363,-19.77823,1.52037,34.0,1488.64,10 x 18,1349.52,1642.1
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4425.0,132.91,0.031,0.46417,2e-05,185.14725,-2.73417,0.0,2.00599,30.0,2123.9,3 x 11,1914.14,2356.63,-0.53583,2e-05,185.14725,-2.83483,-24.48426,2.18265,32.0,1505.85,10 x 17,1365.96,1660.07
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4450.0,157.91,0.037,0.45746,2e-05,185.14725,-3.72517,0.0,2.73306,28.0,2120.63,6 x 17,1910.05,2354.43,-0.54254,2e-05,185.14725,-3.82639,-29.23327,2.98243,33.0,1523.34,2 x 11,1382.67,1678.33
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4475.0,182.91,0.043,0.45076,1e-05,185.14725,-4.88654,0.0,3.58513,30.0,2117.66,7 x 18,1906.22,2352.55,-0.54924,1e-05,185.14725,-4.98834,-34.02344,3.91971,25.0,1541.12,4 x 12,1399.66,1696.89
2023-10-02,SPX,4292.09,2023-10-21,Monthly,18.6,4500.0,207.91,0.048,0.44409,1e-05,185.14725,-6.21829,0.0,4.5622,22.0,2114.97,3 x 14,1902.65,2350.97,-0.55591,1e-05,185.14725,-6.32066,-38.85294,4.99449,24.0,1559.19,9 x 5,1416.92,1715.74
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4250.0,-53.31,-0.012,0.57882,0.0004,33.53329,-3.71601,1.9887,0.49121,163.0,2157.85,6 x 20,2020.24,2304.83,-0.42118,0.0004,33.53329,-3.83175,-0.0,0.51963,167.0,2079.24,2 x 13,1918.33,2253.64
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4255.0,-48.31,-0.011,0.57153,0.00046,33.53329,-3.33166,1.80698,0.44041,206.0,2156.92,10 x 7,2018.0,2305.41,-0.42847,0.00046,33.53329,-3.44754,-0.0,0.46374,158.0,2083.28,5 x 19,1923.35,2256.5
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4260.0,-43.31,-0.01,0.56422,0.00052,33.53329,-2.98513,1.62403,0.3946,212.0,2156.06,1 x 20,2015.82,2306.07,-0.43578,0.00052,33.53329,-3.10115,-0.0,0.41336,158.0,2087.39,1 x 16,1928.45,2259.43
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4265.0,-38.31,-0.009,0.55687,0.00058,33.53329,-2.67643,1.43994,0.35379,193.0,2155.28,3 x 12,2013.7,2306.81,-0.44313,0.00058,33.53329,-2.79259,-0.0,0.36847,179.0,2091.57,1 x 17,1933.63,2262.42
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4270.0,-33.31,-0.008,0.5495,0.00065,33.53329,-2.40556,1.25479,0.31799,180.0,2154.56,10 x 7,2011.64,2307.63,-0.4505,0.00065,33.53329,-2.52185,-0.0,0.32908,155.0,2095.83,1 x 3,1938.88,2265.48
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4275.0,-28.31,-0.007,0.54211,0.00073,33.53329,-2.17251,1.06864,0.28718,203.0,2153.92,7 x 4,2009.65,2308.54,-0.45789,0.00073,33.53329,-2.28893,-0.0,0.29519,182.0,2100.16,7 x 10,1944.22,2268.6
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4280.0,-23.31,-0.005,0.5347,0.00081,33.53329,-1.97728,0.88158,0.26137,167.0,2153.35,4 x 7,2007.73,2309.52,-0.4653,0.00081,33.53329,-2.09384,-0.0,0.26681,194.0,2104.55,6 x 20,1949.63,2271.79
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4285.0,-18.31,-0.004,0.52727,0.00089,33.53329,-1.81988,0.69369,0.24057,162.0,2152.85,3 x 5,2005.88,2310.58,-0.47273,0.00089,33.53329,-1.93658,-0.0,0.24392,180.0,2109.03,10 x 17,1955.12,2275.05
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4290.0,-13.31,-0.003,0.51983,0.00097,33.53329,-1.70031,0.50505,0.22476,176.0,2152.42,7 x 1,2004.1,2311.73,-0.48017,0.00097,33.53329,-1.81714,-0.0,0.22653,201.0,2113.57,9 x 1,1960.68,2278.39
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4295.0,-8.31,-0.002,0.51238,0.00103,33.53329,-1.61855,0.31574,0.21395,211.0,2152.07,2 x 2,2002.38,2312.96,-0.48762,0.00103,33.53329,-1.73553,-0.0,0.21464,179.0,2118.19,6 x 3,1966.33,2281.79
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4300.0,-3.31,-0.001,0.50493,0.00107,33.53329,-1.57463,0.12586,0.20815,223.0,2151.8,4 x 20,2000.74,2314.26,-0.49507,0.00107,33.53329,-1.69173,-0.0,0.20826,167.0,2122.89,5 x 18,1972.05,2285.26
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4305.0,1.69,0.0,0.49748,0.00108,33.53329,-1.56853,0.0,0.20734,223.0,2151.59,8 x 6,1999.16,2315.65,-0.50252,0.00108,33.53329,-1.68577,-0.06453,0.20737,208.0,2127.65,4 x 12,1977.84,2288.81
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4310.0,6.69,0.002,0.49002,0.00107,33.53329,-1.60025,0.0,0.21153,220.0,2151.46,1 x 11,1997.66,2317.11,-0.50998,0.00107,33.53329,-1.71763,-0.25533,0.21198,220.0,2132.49,9 x 10,1983.72,2292.43
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4315.0,11.69,0.003,0.48257,0.00104,33.53329,-1.6698,0.0,0.22073,163.0,2151.41,10 x 4,1996.23,2318.66,-0.51743,0.00104,33.53329,-1.78731,-0.44646,0.2221,209.0,2137.41,5 x 10,1989.67,2296.12
2023-10-02,SPX,4303.31,2023-10-03,Daily,0.6,4320.0,16.69,0.004,0.47513,0.00098,33.53329,-1.77717,0.0,0.23492,222.0,2151.43,10 x 17,1994.87,2320.28,-0.52487,0.00098,33.53329,-1.89482,-0.63783,0.23771,161.0,2142.4,6 x 15,1995.7,2299.88
