,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,p_last,p_size,p_bid,p_ask,p_mid,p_spread
2023-10-06,SPX,4311.82,2023-10-06,Weekly,3.46,4380.0,68.18,0.016,-0.54237,0.00014,80.26883,-2.27931,-6.19485,0.72833,20.0,2071.91,10 x 17,1924.63,2230.46,2077.545,305.8299999999999
2023-10-06,SPX,4311.82,2023-10-06,Weekly,3.46,4390.0,78.18,0.018,-0.54855,0.00012,80.26883,-2.74396,-7.11429,0.88933,16.0,2081.54,3 x 2,1934.69,2239.54,2087.115,304.8499999999999
2023-10-06,SPX,4311.82,2023-10-06,Weekly,3.46,4400.0,88.18,0.02,-0.55471,0.0001,80.26883,-3.27207,-8.03565,1.07233,17.0,2091.29,5 x 20,1944.87,2248.74,2096.805,303.8699999999999
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4100.0,-211.82,-0.049,-0.44309,1e-05,185.2856,-6.58936,-0.0,5.1746,3.0,1304.51,1 x 15,1173.7,1449.9,1311.8000000000002,276.20000000000005
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4125.0,-186.82,-0.043,-0.44976,1e-05,185.2856,-5.22008,-0.0,4.07835,4.0,1318.23,7 x 3,1186.76,1464.27,1325.5149999999999,277.51
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4150.0,-161.82,-0.038,-0.45644,1e-05,185.2856,-4.02261,-0.0,3.11959,4.0,1332.22,6 x 17,1200.07,1478.91,1339.49,278.84000000000015
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4175.0,-136.82,-0.032,-0.46315,2e-05,185.2856,-2.99696,-0.0,2.29834,3.0,1346.47,2 x 17,1213.64,1493.83,1353.7350000000001,280.1899999999998
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4200.0,-111.82,-0.026,-0.46986,3e-05,185.2856,-2.14313,-0.0,1.61459,4.0,1360.98,9 x 18,1227.47,1509.02,1368.245,281.54999999999995
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4225.0,-86.82,-0.02,-0.47659,4e-05,185.2856,-1.46111,-0.0,1.06834,3.0,1375.77,8 x 3,1241.56,1524.49,1383.025,282.93000000000006
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4250.0,-61.82,-0.014,-0.48332,6e-05,185.2856,-0.95091,-0.0,0.65959,3.0,1390.83,4 x 5,1255.91,1540.24,1398.075,284.3299999999999
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4275.0,-36.82,-0.009,-0.49007,0.00011,185.2856,-0.61253,-0.0,0.38833,3.0,1406.16,8 x 10,1270.53,1556.28,1413.405,285.75
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4300.0,-11.82,-0.003,-0.49681,0.00016,185.2856,-0.44597,-0.0,0.25458,3.0,1421.78,9 x 16,1285.42,1572.6,1429.01,287.17999999999984
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4325.0,13.18,0.003,-0.50356,0.00016,185.2856,-0.45122,-2.36072,0.25833,3.0,1437.67,1 x 17,1300.58,1589.2,1444.8899999999999,288.6200000000001
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4350.0,38.18,0.009,-0.5103,0.00011,185.2856,-0.62829,-6.87676,0.39958,4.0,1453.84,5 x 16,1316.02,1606.1,1461.06,290.0799999999999
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4375.0,63.18,0.015,-0.51704,6e-05,185.2856,-0.97718,-11.44203,0.67832,3.0,1470.3,5 x 1,1331.73,1623.29,1477.51,291.55999999999995
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4400.0,88.18,0.02,-0.52378,4e-05,185.2856,-1.49788,-16.05484,1.09457,3.0,1487.04,8 x 20,1347.71,1640.77,1494.24,293.05999999999995
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4425.0,113.18,0.026,-0.5305,3e-05,185.2856,-2.1904,-20.71346,1.64832,3.0,1504.07,5 x 5,1363.97,1658.55,1511.26,294.5799999999999
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4450.0,138.18,0.032,-0.53722,2e-05,185.2856,-3.05474,-25.41614,2.33957,4.0,1521.38,5 x 17,1380.52,1676.62,1528.57,296.0999999999999
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4475.0,163.18,0.038,-0.54392,1e-05,185.2856,-4.09089,-30.16108,3.16832,3.0,1538.98,6 x 10,1397.34,1694.98,1546.1599999999999,297.6400000000001
2023-10-21,SPX,4311.82,2023-10-21,Monthly,18.46,4500.0,188.18,0.044,-0.55061,1e-05,185.2856,-5.29887,-34.94649,4.13456,3.0,1556.87,2 x 5,1414.44,1713.64,1564.04,299.20000000000005
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4250.0,-69.28,-0.016,-0.3845,0.00031,29.44915,-6.06992,-0.0,0.73409,24.0,2081.3,2 x 18,1914.18,2263.02,2088.6,348.8399999999999
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4255.0,-64.28,-0.015,-0.39257,0.00035,29.44915,-5.49055,-0.0,0.66063,24.0,2085.03,9 x 1,1919.03,2265.39,2092.21,346.3599999999999
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4260.0,-59.28,-0.014,-0.40069,0.00039,29.44915,-4.95458,-0.0,0.59268,32.0,2088.83,6 x 11,1923.97,2267.82,2095.895,343.85000000000014
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4265.0,-54.28,-0.013,-0.40888,0.00044,29.44915,-4.46199,-0.0,0.53022,30.0,2092.72,4 x 9,1929.0,2270.33,2099.665,341.3299999999999
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4270.0,-49.28,-0.011,-0.41711,0.0005,29.44915,-4.01279,-0.0,0.47327,28.0,2096.67,1 x 17,1934.12,2272.89,2103.505,338.77
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4275.0,-44.28,-0.01,-0.42539,0.00057,29.44915,-3.60699,-0.0,0.42181,24.0,2100.71,4 x 19,1939.32,2275.53,2107.425,336.21000000000026
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4280.0,-39.28,-0.009,-0.43371,0.00064,29.44915,-3.24458,-0.0,0.37586,31.0,2104.83,4 x 2,1944.62,2278.24,2111.43,333.6199999999999
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4285.0,-34.28,-0.008,-0.44206,0.00072,29.44915,-2.92555,-0.0,0.3354,29.0,2109.03,2 x 15,1950.0,2281.02,2115.51,331.02
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4290.0,-29.28,-0.007,-0.45045,0.00081,29.44915,-2.64992,-0.0,0.30045,30.0,2113.31,4 x 10,1955.48,2283.88,2119.6800000000003,328.4000000000001
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4295.0,-24.28,-0.006,-0.45887,0.00091,29.44915,-2.41768,-0.0,0.27099,23.0,2117.67,9 x 6,1961.04,2286.81,2123.925,325.77
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4300.0,-19.28,-0.004,-0.46732,0.001,29.44915,-2.22883,-0.0,0.24703,26.0,2122.11,2 x 5,1966.69,2289.82,2128.255,323.1300000000001
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4305.0,-14.28,-0.003,-0.47578,0.00109,29.44915,-2.08337,-0.0,0.22858,31.0,2126.64,3 x 5,1972.44,2292.9,2132.67,320.46000000000004
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4310.0,-9.28,-0.002,-0.48425,0.00116,29.44915,-1.9813,-0.0,0.21562,30.0,2131.26,10 x 8,1978.27,2296.07,2137.17,317.8000000000002
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4315.0,-4.28,-0.001,-0.49274,0.00121,29.44915,-1.92262,-0.0,0.20817,28.0,2135.95,3 x 18,1984.19,2299.32,2141.755,315.1300000000001
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4320.0,0.72,0.0,-0.50123,0.00124,29.44915,-1.90733,-0.024,0.20621,24.0,2140.73,2 x 13,1990.2,2302.65,2146.425,312.45000000000005
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4325.0,5.72,0.001,-0.50971,0.00123,29.44915,-1.93543,-0.19025,0.20976,23.0,2145.6,2 x 13,1996.3,2306.06,2151.18,309.76
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4330.0,10.72,0.002,-0.5182,0.0012,29.44915,-2.00692,-0.35678,0.2188,27.0,2150.55,10 x 3,2002.49,2309.56,2156.025,307.06999999999994
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4335.0,15.72,0.004,-0.52667,0.00114,29.44915,-2.12181,-0.52348,0.23335,26.0,2155.58,7 x 16,2008.76,2313.14,2160.95,304.3799999999999
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4340.0,20.72,0.005,-0.53513,0.00107,29.44915,-2.28008,-0.69027,0.25339,23.0,2160.7,7 x 17,2015.12,2316.8,2165.96,301.6800000000003
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4345.0,25.72,0.006,-0.54356,0.00099,29.44915,-2.48175,-0.85704,0.27894,32.0,2165.9,10 x 4,2021.56,2320.55,2171.0550000000003,298.99000000000024
2023-10-03,SPX,4319.28,2023-10-03,Daily,0.45,4350.0,30.72,0.007,-0.55197,0.0009,29.44915,-2.7268,-1.02371,0.30998,31.0,2171.19,6 x 19,2028.09,2324.39,2176.24,296.29999999999995
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4200.0,-119.28,-0.028,-0.42636,5e-05,80.39962,-5.32316,-0.0,1.78195,23.0,1917.02,10 x 13,1761.77,2085.95,1923.86,324.17999999999984
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4210.0,-109.28,-0.025,-0.43246,6e-05,80.39962,-4.59692,-0.0,1.53054,16.0,1924.43,2 x 9,1769.57,2092.84,1931.205,323.2700000000002
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4220.0,-99.28,-0.023,-0.43857,7e-05,80.39962,-3.93426,-0.0,1.30113,21.0,1931.96,10 x 3,1777.49,2099.85,1938.67,322.3599999999999
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4230.0,-89.28,-0.021,-0.44471,8e-05,80.39962,-3.33517,-0.0,1.09372,19.0,1939.6,1 x 9,1785.53,2106.96,1946.245,321.43000000000006
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4240.0,-79.28,-0.018,-0.45086,0.0001,80.39962,-2.79965,-0.0,0.90831,19.0,1947.35,8 x 19,1793.68,2114.18,1953.9299999999998,320.4999999999998
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4250.0,-69.28,-0.016,-0.45702,0.00013,80.39962,-2.32771,-0.0,0.7449,23.0,1955.22,10 x 16,1801.95,2121.52,1961.7350000000001,319.56999999999994
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4260.0,-59.28,-0.014,-0.4632,0.00016,80.39962,-1.91934,-0.0,0.60349,18.0,1963.2,9 x 4,1810.34,2128.97,1969.6549999999997,318.6299999999999
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4270.0,-49.28,-0.011,-0.46939,0.00019,80.39962,-1.57455,-0.0,0.48408,21.0,1971.3,5 x 15,1818.85,2136.54,1977.695,317.69000000000005
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4280.0,-39.28,-0.009,-0.47559,0.00024,80.39962,-1.29333,-0.0,0.38667,22.0,1979.52,6 x 7,1827.48,2144.22,1985.85,316.7399999999998
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4290.0,-29.28,-0.007,-0.4818,0.0003,80.39962,-1.07568,-0.0,0.31126,18.0,1987.86,7 x 12,1836.23,2152.02,1994.125,315.78999999999996
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4300.0,-19.28,-0.004,-0.48801,0.00036,80.39962,-0.9216,-0.0,0.25785,20.0,1996.32,8 x 10,1845.1,2159.93,2002.5149999999999,314.8299999999999
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4310.0,-9.28,-0.002,-0.49423,0.00041,80.39962,-0.8311,-0.0,0.22644,16.0,2004.9,6 x 2,1854.09,2167.97,2011.0299999999997,313.8799999999999
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4320.0,0.72,0.0,-0.50045,0.00043,80.39962,-0.80417,-0.06479,0.21703,18.0,2013.59,7 x 3,1863.21,2176.12,2019.665,312.90999999999985
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4330.0,10.72,0.002,-0.50667,0.00041,80.39962,-0.84082,-0.96362,0.22961,19.0,2022.41,9 x 5,1872.44,2184.39,2028.415,311.9499999999998
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4340.0,20.72,0.005,-0.51288,0.00036,80.39962,-0.94104,-1.86629,0.2642,21.0,2031.35,8 x 13,1881.8,2192.78,2037.29,310.98000000000025
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4350.0,30.72,0.007,-0.5191,0.00031,80.39962,-1.10483,-2.77254,0.32079,17.0,2040.41,7 x 8,1891.28,2201.29,2046.2849999999999,310.01
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4360.0,40.72,0.009,-0.5253,0.00025,80.39962,-1.33219,-3.68208,0.39938,22.0,2049.59,3 x 8,1900.88,2209.92,2055.4,309.03999999999996
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4370.0,50.72,0.012,-0.5315,0.0002,80.39962,-1.62313,-4.59462,0.49997,19.0,2058.89,2 x 11,1910.61,2218.67,2064.64,308.0600000000002
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4380.0,60.72,0.014,-0.53769,0.00017,80.39962,-1.97764,-5.50988,0.62256,21.0,2068.31,7 x 2,1920.45,2227.54,2073.995,307.0899999999999
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4390.0,70.72,0.016,-0.54387,0.00014,80.39962,-2.39573,-6.42757,0.76715,23.0,2077.85,4 x 7,1930.42,2236.53,2083.4750000000004,306.1100000000001
2023-10-06,SPX,4319.28,2023-10-06,Weekly,3.45,4400.0,80.72,0.019,-0.55003,0.00011,80.39962,-2.87739,-7.34741,0.93374,20.0,2087.51,6 x 10,1940.5,2245.64,2093.0699999999997,305.1399999999999
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4100.0,-219.28,-0.051,-0.4412,1e-05,185.60263,-7.04347,-0.0,5.5283,3.0,1302.95,8 x 10,1172.1,1448.4,1310.25,276.3000000000002
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4125.0,-194.28,-0.045,-0.44785,1e-05,185.60263,-5.62044,-0.0,4.39103,4.0,1316.59,1 x 6,1185.08,1462.7,1323.8899999999999,277.6200000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4150.0,-169.28,-0.039,-0.45452,1e-05,185.60263,-4.36953,-0.0,3.39125,3.0,1330.5,6 x 10,1198.32,1477.27,1337.795,278.95000000000005
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4175.0,-144.28,-0.033,-0.46121,2e-05,185.60263,-3.29073,-0.0,2.52897,3.0,1344.68,2 x 5,1211.82,1492.1,1351.96,280.28
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4200.0,-119.28,-0.028,-0.46791,2e-05,185.60263,-2.38405,-0.0,1.8042,3.0,1359.11,4 x 5,1225.57,1507.21,1366.3899999999999,281.6400000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4225.0,-94.28,-0.022,-0.47462,3e-05,185.60263,-1.64949,-0.0,1.21692,4.0,1373.82,6 x 12,1239.58,1522.6,1381.09,283.02
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4250.0,-69.28,-0.016,-0.48135,5e-05,185.60263,-1.08705,-0.0,0.76715,3.0,1388.8,2 x 8,1253.86,1538.27,1396.065,284.4100000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4275.0,-44.28,-0.01,-0.48807,9e-05,185.60263,-0.69672,-0.0,0.45487,3.0,1404.06,10 x 20,1268.4,1554.22,1411.31,285.81999999999994
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4300.0,-19.28,-0.004,-0.49481,0.00015,185.60263,-0.47851,-0.0,0.28009,3.0,1419.59,6 x 11,1283.21,1570.46,1426.835,287.25
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4325.0,5.72,0.001,-0.50154,0.00017,185.60263,-0.43242,-1.02312,0.24282,4.0,1435.4,5 x 14,1298.29,1586.98,1442.635,288.69000000000005
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4350.0,30.72,0.007,-0.50828,0.00012,185.60263,-0.55845,-5.52402,0.34304,4.0,1451.48,8 x 11,1313.64,1603.79,1458.7150000000001,290.14999999999986
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4375.0,55.72,0.013,-0.51501,7e-05,185.60263,-0.85659,-10.07458,0.58077,3.0,1467.86,7 x 2,1329.27,1620.89,1475.08,291.6200000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4400.0,80.72,0.019,-0.52173,5e-05,185.60263,-1.32685,-14.67311,0.95599,3.0,1484.51,8 x 11,1345.17,1638.28,1491.725,293.1099999999999
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4425.0,105.72,0.024,-0.52845,3e-05,185.60263,-1.96923,-19.3179,1.46872,3.0,1501.45,4 x 5,1361.35,1655.97,1508.6599999999999,294.6200000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4450.0,130.72,0.03,-0.53516,2e-05,185.60263,-2.78373,-24.0072,2.11894,3.0,1518.68,5 x 15,1377.81,1673.95,1525.88,296.1400000000001
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4475.0,155.72,0.036,-0.54185,2e-05,185.60263,-3.77034,-28.73925,2.90666,3.0,1536.19,1 x 16,1394.54,1692.22,1543.38,297.68000000000006
2023-10-21,SPX,4319.28,2023-10-21,Monthly,18.45,4500.0,180.72,0.042,-0.54853,1e-05,185.60263,-4.92908,-33.51225,3.83189,3.0,1553.99,5 x 9,1411.55,1710.79,1561.17,299.24
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4250.0,-68.85,-0.016,-0.3851,0.00031,29.42421,-6.02205,-0.0,0.72753,23.0,2081.44,9 x 7,1914.41,2263.04,2088.725,348.6299999999999
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4255.0,-63.85,-0.015,-0.39318,0.00035,29.42421,-5.44605,-0.0,0.65455,33.0,2085.18,10 x 4,1919.28,2265.42,2092.35,346.1400000000001
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4260.0,-58.85,-0.014,-0.40132,0.00039,29.42421,-4.91347,-0.0,0.58707,26.0,2088.99,4 x 10,1924.22,2267.86,2096.04,343.6400000000001
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4265.0,-53.85,-0.012,-0.40951,0.00045,29.42421,-4.42431,-0.0,0.52509,24.0,2092.87,3 x 4,1929.26,2270.36,2099.81,341.10000000000014
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4270.0,-48.85,-0.011,-0.41775,0.00051,29.42421,-3.97856,-0.0,0.46861,33.0,2096.84,8 x 1,1934.38,2272.93,2103.6549999999997,338.5499999999997
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4275.0,-43.85,-0.01,-0.42604,0.00057,29.42421,-3.57624,-0.0,0.41763,25.0,2100.88,8 x 9,1939.6,2275.58,2107.59,335.98
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4280.0,-38.85,-0.009,-0.43437,0.00065,29.42421,-3.21733,-0.0,0.37215,29.0,2105.0,5 x 13,1944.9,2278.29,2111.5950000000003,333.3899999999999
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4285.0,-33.85,-0.008,-0.44274,0.00073,29.42421,-2.90184,-0.0,0.33217,27.0,2109.21,1 x 5,1950.29,2281.07,2115.6800000000003,330.7800000000002
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4290.0,-28.85,-0.007,-0.45114,0.00082,29.42421,-2.62977,-0.0,0.29769,24.0,2113.5,7 x 10,1955.78,2283.94,2119.86,328.1600000000001
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4295.0,-23.85,-0.006,-0.45957,0.00091,29.42421,-2.40112,-0.0,0.2687,31.0,2117.87,4 x 12,1961.35,2286.87,2124.1099999999997,325.52
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4300.0,-18.85,-0.004,-0.46802,0.00101,29.42421,-2.21589,-0.0,0.24522,30.0,2122.32,10 x 18,1967.01,2289.89,2128.45,322.8799999999999
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4305.0,-13.85,-0.003,-0.47649,0.00109,29.42421,-2.07408,-0.0,0.22724,32.0,2126.85,10 x 11,1972.76,2292.98,2132.87,320.22
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4310.0,-8.85,-0.002,-0.48497,0.00117,29.42421,-1.97568,-0.0,0.21476,25.0,2131.47,10 x 6,1978.61,2296.15,2137.38,317.5400000000002
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4315.0,-3.85,-0.001,-0.49346,0.00122,29.42421,-1.92071,-0.0,0.20778,30.0,2136.18,4 x 6,1984.54,2299.4,2141.9700000000003,314.8600000000001
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4320.0,1.15,0.0,-0.50196,0.00124,29.42421,-1.90915,-0.03828,0.2063,26.0,2140.97,4 x 2,1990.56,2302.74,2146.6499999999996,312.17999999999984
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4325.0,6.15,0.001,-0.51045,0.00123,29.42421,-1.94101,-0.20443,0.21032,26.0,2145.84,7 x 8,1996.66,2306.16,2151.41,309.4999999999998
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4330.0,11.15,0.003,-0.51894,0.00119,29.42421,-2.01629,-0.37085,0.21984,24.0,2150.8,6 x 1,2002.86,2309.66,2156.2599999999998,306.79999999999995
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4335.0,16.15,0.004,-0.52742,0.00114,29.42421,-2.13499,-0.53744,0.23485,30.0,2155.84,6 x 6,2009.14,2313.25,2161.195,304.1099999999999
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4340.0,21.15,0.005,-0.53588,0.00106,29.42421,-2.29711,-0.7041,0.25537,24.0,2160.96,9 x 3,2015.51,2316.92,2166.215,301.4100000000001
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4345.0,26.15,0.006,-0.54433,0.00098,29.42421,-2.50265,-0.87073,0.28139,32.0,2166.17,4 x 16,2021.96,2320.68,2171.3199999999997,298.7199999999998
2023-10-03,SPX,4318.85,2023-10-03,Daily,0.45,4350.0,31.15,0.007,-0.55274,0.0009,29.42421,-2.75161,-1.03725,0.31291,25.0,2171.47,2 x 3,2028.49,2324.52,2176.505,296.03
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4200.0,-118.85,-0.028,-0.42661,5e-05,80.38355,-5.29054,-0.0,1.77066,23.0,1917.17,4 x 11,1761.95,2086.06,1924.005,324.1099999999999
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4210.0,-108.85,-0.025,-0.43271,6e-05,80.38355,-4.56704,-0.0,1.5202,19.0,1924.58,7 x 10,1769.75,2092.96,1931.355,323.21000000000004
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4220.0,-98.85,-0.023,-0.43882,7e-05,80.38355,-3.90712,-0.0,1.29174,18.0,1932.11,10 x 3,1777.68,2099.96,1938.8200000000002,322.28
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4230.0,-88.85,-0.021,-0.44496,9e-05,80.38355,-3.31077,-0.0,1.08527,21.0,1939.75,3 x 15,1785.72,2107.08,1946.4,321.3599999999999
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4240.0,-78.85,-0.018,-0.45111,0.0001,80.38355,-2.77799,-0.0,0.90081,20.0,1947.51,10 x 15,1793.88,2114.31,1954.095,320.42999999999984
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4250.0,-68.85,-0.016,-0.45728,0.00013,80.38355,-2.30879,-0.0,0.73835,21.0,1955.39,10 x 3,1802.15,2121.65,1961.9,319.5
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4260.0,-58.85,-0.014,-0.46346,0.00016,80.38355,-1.90316,-0.0,0.59789,16.0,1963.38,4 x 18,1810.55,2129.11,1969.83,318.5600000000002
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4270.0,-48.85,-0.011,-0.46965,0.0002,80.38355,-1.5611,-0.0,0.47942,23.0,1971.48,9 x 10,1819.06,2136.68,1977.87,317.6199999999999
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4280.0,-38.85,-0.009,-0.47586,0.00025,80.38355,-1.28262,-0.0,0.38296,23.0,1979.71,2 x 16,1827.7,2144.36,1986.0300000000002,316.6600000000001
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4290.0,-28.85,-0.007,-0.48206,0.0003,80.38355,-1.06771,-0.0,0.3085,22.0,1988.05,10 x 3,1836.45,2152.17,1994.31,315.72
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4300.0,-18.85,-0.004,-0.48828,0.00036,80.38355,-0.91638,-0.0,0.25604,22.0,1996.52,1 x 10,1845.33,2160.09,2002.71,314.7600000000002
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4310.0,-8.85,-0.002,-0.4945,0.00041,80.38355,-0.82861,-0.0,0.22557,20.0,2005.1,9 x 3,1854.33,2168.13,2011.23,313.8000000000002
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4320.0,1.15,0.0,-0.50072,0.00043,80.38355,-0.80442,-0.10343,0.21711,19.0,2013.8,10 x 20,1863.45,2176.28,2019.8650000000002,312.83000000000015
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4330.0,11.15,0.003,-0.50694,0.00041,80.38355,-0.84381,-1.00234,0.23065,22.0,2022.62,7 x 1,1872.69,2184.56,2028.625,311.8699999999999
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4340.0,21.15,0.005,-0.51315,0.00036,80.38355,-0.94677,-1.90509,0.26619,18.0,2031.57,7 x 14,1882.05,2192.96,2037.505,310.9100000000001
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4350.0,31.15,0.007,-0.51937,0.0003,80.38355,-1.1133,-2.81141,0.32373,22.0,2040.63,7 x 8,1891.54,2201.47,2046.5049999999999,309.92999999999984
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4360.0,41.15,0.01,-0.52558,0.00025,80.38355,-1.3434,-3.72099,0.40326,23.0,2049.81,8 x 10,1901.14,2210.11,2055.625,308.97
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4370.0,51.15,0.012,-0.53178,0.0002,80.38355,-1.63708,-4.63357,0.5048,22.0,2059.12,2 x 9,1910.87,2218.86,2064.865,307.99000000000024
2023-10-06,SPX,4318.85,2023-10-06,Weekly,3.45,4380.0,61.15,0.014,-0.53797,0.00017,80.38355,-1.99433,-5.54886,0.62834,16.0,2068.54,2 x 14,1920.72,2227.74,2074.23,307.01999999999975
