,symbol,underlying_last,expire_date,expiry_type,dte,strike,strike_distance,strike_distance_pct,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,c_mid,c_spread
2023-10-21,SPX,4306.11,2023-10-21,Monthly,18.59,4425.0,118.89,0.028,0.46804,3e-05,185.73477,-2.26049,0.0,1.65291,33.0,2132.86,6 x 11,1922.9,2365.74,2144.3199999999997,442.8399999999997
2023-10-21,SPX,4306.11,2023-10-21,Monthly,18.59,4450.0,143.89,0.033,0.46134,2e-05,185.73477,-3.15894,0.0,2.30987,25.0,2129.43,3 x 14,1918.65,2363.36,2141.005,444.71000000000004
2023-10-21,SPX,4306.11,2023-10-21,Monthly,18.59,4475.0,168.89,0.039,0.45466,1e-05,185.73477,-4.22834,0.0,3.09184,32.0,2126.28,6 x 4,1914.66,2361.29,2137.975,446.6299999999999
2023-10-21,SPX,4306.11,2023-10-21,Monthly,18.59,4500.0,193.89,0.045,0.44799,1e-05,185.73477,-5.46869,0.0,3.9988,24.0,2123.43,5 x 10,1910.95,2359.53,2135.2400000000002,448.58000000000015
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4250.0,-52.83,-0.012,0.57836,0.00041,33.4336,-3.68806,1.96572,0.48618,181.0,2157.53,10 x 8,2019.87,2304.57,2162.2200000000003,284.7000000000003
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4255.0,-47.83,-0.011,0.57105,0.00046,33.4336,-3.30624,1.78443,0.43584,211.0,2156.61,10 x 14,2017.62,2305.16,2161.39,287.53999999999996
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4260.0,-42.83,-0.01,0.56371,0.00052,33.4336,-2.96234,1.60193,0.39051,200.0,2155.75,5 x 13,2015.44,2305.83,2160.635,290.3899999999999
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4265.0,-37.83,-0.009,0.55634,0.00059,33.4336,-2.65637,1.41829,0.35018,187.0,2154.97,8 x 1,2013.32,2306.59,2159.955,293.2700000000002
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4270.0,-32.83,-0.008,0.54895,0.00066,33.4336,-2.38834,1.23359,0.31484,218.0,2154.26,10 x 6,2011.27,2307.42,2159.3450000000003,296.1500000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4275.0,-27.83,-0.006,0.54153,0.00074,33.4336,-2.15823,1.04791,0.28451,203.0,2153.62,3 x 4,2009.28,2308.33,2158.805,299.04999999999995
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4280.0,-22.83,-0.005,0.5341,0.00082,33.4336,-1.96605,0.86132,0.25917,221.0,2153.06,5 x 13,2007.36,2309.33,2158.345,301.97
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4285.0,-17.83,-0.004,0.52665,0.0009,33.4336,-1.8118,0.67391,0.23884,214.0,2152.57,9 x 15,2005.51,2310.41,2157.96,304.89999999999986
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4290.0,-12.83,-0.003,0.51918,0.00098,33.4336,-1.69547,0.48576,0.22351,202.0,2152.15,10 x 1,2003.73,2311.56,2157.645,307.8299999999999
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4295.0,-7.83,-0.002,0.51171,0.00104,33.4336,-1.61708,0.29695,0.21317,170.0,2151.81,6 x 19,2002.02,2312.8,2157.41,310.7800000000002
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4300.0,-2.83,-0.001,0.50424,0.00107,33.4336,-1.57662,0.10757,0.20784,198.0,2151.54,5 x 5,2000.38,2314.12,2157.25,313.7399999999998
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4305.0,2.17,0.001,0.49676,0.00109,33.4336,-1.57408,0.0,0.2075,155.0,2151.34,3 x 4,1998.81,2315.52,2157.165,316.71000000000004
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4310.0,7.17,0.002,0.48928,0.00107,33.4336,-1.60948,0.0,0.21217,153.0,2151.22,9 x 12,1997.31,2317.0,2157.1549999999997,319.69000000000005
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4315.0,12.17,0.003,0.48181,0.00104,33.4336,-1.6828,0.0,0.22184,216.0,2151.17,10 x 5,1995.88,2318.55,2157.215,322.6700000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4320.0,17.17,0.004,0.47435,0.00098,33.4336,-1.79406,0.0,0.2365,150.0,2151.2,3 x 13,1994.52,2320.19,2157.355,325.6700000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4325.0,22.17,0.005,0.4669,0.00091,33.4336,-1.94324,0.0,0.25617,208.0,2151.3,3 x 20,1993.24,2321.9,2157.57,328.6600000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4330.0,27.17,0.006,0.45946,0.00084,33.4336,-2.13035,0.0,0.28083,169.0,2151.48,5 x 11,1992.03,2323.69,2157.86,331.6600000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4335.0,32.17,0.007,0.45204,0.00077,33.4336,-2.35539,0.0,0.3105,189.0,2151.73,10 x 19,1990.89,2325.56,2158.225,334.66999999999985
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4340.0,37.17,0.009,0.44465,0.0007,33.4336,-2.61836,0.0,0.34516,194.0,2152.05,4 x 3,1989.83,2327.5,2158.665,337.6700000000001
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4345.0,42.17,0.01,0.43727,0.00063,33.4336,-2.91926,0.0,0.38483,166.0,2152.45,1 x 8,1988.84,2329.51,2159.175,340.6700000000003
2023-10-03,SPX,4302.83,2023-10-03,Daily,0.59,4350.0,47.17,0.011,0.42993,0.00057,33.4336,-3.25809,0.0,0.4295,154.0,2152.92,1 x 10,1987.93,2331.6,2159.765,343.66999999999985
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4200.0,-102.83,-0.024,0.56262,7e-05,81.68305,-3.95816,9.11756,1.27479,111.0,2167.14,5 x 2,2016.45,2329.09,2172.77,312.6400000000001
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4210.0,-92.83,-0.022,0.55658,8e-05,81.68305,-3.35062,8.25855,1.07912,157.0,2165.08,6 x 15,2013.41,2328.18,2170.795,314.76999999999975
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4220.0,-82.83,-0.019,0.55053,9e-05,81.68305,-2.80518,7.3929,0.90345,160.0,2163.13,7 x 6,2010.46,2327.39,2168.925,316.92999999999984
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4230.0,-72.83,-0.017,0.54447,0.00012,81.68305,-2.32184,6.52086,0.74779,157.0,2161.3,3 x 4,2007.63,2326.73,2167.1800000000003,319.0999999999999
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4240.0,-62.83,-0.015,0.53839,0.00014,81.68305,-1.90059,5.64266,0.61212,127.0,2159.57,9 x 14,2004.89,2326.19,2165.54,321.29999999999995
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4250.0,-52.83,-0.012,0.5323,0.00018,81.68305,-1.54145,4.75857,0.49645,112.0,2157.97,9 x 10,2002.27,2325.77,2164.02,323.5
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4260.0,-42.83,-0.01,0.5262,0.00022,81.68305,-1.24441,3.86883,0.40078,150.0,2156.48,2 x 8,1999.76,2325.48,2162.62,325.72
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4270.0,-32.83,-0.008,0.52009,0.00027,81.68305,-1.00946,2.9737,0.32511,141.0,2155.1,10 x 12,1997.35,2325.32,2161.335,327.97000000000025
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4280.0,-22.83,-0.005,0.51397,0.00033,81.68305,-0.83661,2.07344,0.26944,150.0,2153.85,2 x 19,1995.06,2325.28,2160.17,330.22000000000025
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4290.0,-12.83,-0.003,0.50786,0.00039,81.68305,-0.72586,1.16833,0.23378,138.0,2152.71,2 x 5,1992.87,2325.36,2159.115,332.49000000000024
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4300.0,-2.83,-0.001,0.50173,0.00042,81.68305,-0.67722,0.25862,0.21811,150.0,2151.69,8 x 20,1990.8,2325.58,2158.19,334.78
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4310.0,7.17,0.002,0.49561,0.00042,81.68305,-0.69067,0.0,0.22244,124.0,2150.78,2 x 5,1988.83,2325.92,2157.375,337.09000000000015
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4320.0,17.17,0.004,0.48949,0.00038,81.68305,-0.76622,0.0,0.24677,142.0,2150.0,6 x 8,1986.98,2326.38,2156.6800000000003,339.4000000000001
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4330.0,27.17,0.006,0.48338,0.00032,81.68305,-0.90386,0.0,0.2911,112.0,2149.33,3 x 5,1985.24,2326.97,2156.105,341.7299999999998
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4340.0,37.17,0.009,0.47727,0.00027,81.68305,-1.10361,0.0,0.35544,158.0,2148.78,8 x 16,1983.62,2327.69,2155.6549999999997,344.07000000000016
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4350.0,47.17,0.011,0.47116,0.00022,81.68305,-1.36546,0.0,0.43977,149.0,2148.35,6 x 4,1982.1,2328.54,2155.3199999999997,346.44000000000005
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4360.0,57.17,0.013,0.46506,0.00018,81.68305,-1.6894,0.0,0.5441,141.0,2148.04,4 x 17,1980.7,2329.51,2155.105,348.8100000000002
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4370.0,67.17,0.016,0.45898,0.00014,81.68305,-2.07545,0.0,0.66843,111.0,2147.84,10 x 11,1979.41,2330.61,2155.01,351.20000000000005
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4380.0,77.17,0.018,0.45291,0.00012,81.68305,-2.52359,0.0,0.81276,128.0,2147.77,2 x 9,1978.24,2331.83,2155.035,353.5899999999999
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4390.0,87.17,0.02,0.44685,0.0001,81.68305,-3.03383,0.0,0.9771,152.0,2147.81,6 x 2,1977.17,2333.18,2155.175,356.00999999999976
2023-10-06,SPX,4302.83,2023-10-06,Weekly,3.59,4400.0,97.17,0.023,0.4408,8e-05,81.68305,-3.60617,0.0,1.16143,108.0,2147.97,9 x 8,1976.22,2334.65,2155.435,358.43000000000006
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4100.0,-202.83,-0.047,0.55443,1e-05,185.59012,-5.9494,34.45331,4.35353,29.0,2200.32,4 x 14,1999.3,2421.56,2210.43,422.26
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4125.0,-177.83,-0.041,0.54776,1e-05,185.59012,-4.64887,30.41887,3.40186,31.0,2193.34,4 x 8,1991.75,2415.34,2203.545,423.59000000000015
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4150.0,-152.83,-0.036,0.54108,1e-05,185.59012,-3.51917,26.32198,2.57519,28.0,2186.62,9 x 20,1984.45,2409.4,2196.925,424.95000000000005
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4175.0,-127.83,-0.03,0.53439,2e-05,185.59012,-2.56029,22.16397,1.87352,34.0,2180.17,5 x 3,1977.39,2403.75,2190.57,426.3599999999999
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4200.0,-102.83,-0.024,0.52768,3e-05,185.59012,-1.77223,17.94621,1.29685,28.0,2173.99,6 x 19,1970.58,2398.39,2184.4849999999997,427.80999999999995
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4225.0,-77.83,-0.018,0.52096,5e-05,185.59012,-1.15499,13.67012,0.84518,34.0,2168.07,7 x 19,1964.02,2393.32,2178.67,429.3000000000002
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4250.0,-52.83,-0.012,0.51423,8e-05,185.59012,-0.70858,9.33719,0.51851,31.0,2162.43,1 x 16,1957.72,2388.55,2173.135,430.83000000000015
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4275.0,-27.83,-0.006,0.5075,0.00013,185.59012,-0.43298,4.94892,0.31684,29.0,2157.06,5 x 8,1951.67,2384.07,2167.87,432.4000000000001
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4300.0,-2.83,-0.001,0.50076,0.00017,185.59012,-0.3282,0.50688,0.24017,24.0,2151.98,3 x 3,1945.88,2379.9,2162.8900000000003,434.02
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4325.0,22.17,0.005,0.49403,0.00014,185.59012,-0.39425,0.0,0.2885,26.0,2147.17,1 x 3,1940.35,2376.03,2158.19,435.6800000000003
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4350.0,47.17,0.011,0.4873,9e-05,185.59012,-0.63112,0.0,0.46183,31.0,2142.64,1 x 2,1935.08,2372.46,2153.77,437.3800000000001
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4375.0,72.17,0.017,0.48057,5e-05,185.59012,-1.0388,0.0,0.76016,24.0,2138.39,4 x 18,1930.08,2369.2,2149.64,439.1199999999999
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4400.0,97.17,0.023,0.47385,4e-05,185.59012,-1.61731,0.0,1.18349,27.0,2134.43,8 x 3,1925.33,2366.24,2145.785,440.90999999999985
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4425.0,122.17,0.028,0.46713,2e-05,185.59012,-2.36664,0.0,1.73181,33.0,2130.76,8 x 13,1920.85,2363.6,2142.225,442.75
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4450.0,147.17,0.034,0.46043,2e-05,185.59012,-3.2868,0.0,2.40514,31.0,2127.37,6 x 17,1916.64,2361.26,2138.9500000000003,444.6200000000001
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4475.0,172.17,0.04,0.45375,1e-05,185.59012,-4.37777,0.0,3.20347,32.0,2124.26,10 x 10,1912.69,2359.24,2135.965,446.5499999999997
2023-10-21,SPX,4302.83,2023-10-21,Monthly,18.59,4500.0,197.17,0.046,0.44708,1e-05,185.59012,-5.63956,0.0,4.1268,25.0,2121.44,10 x 15,1909.01,2357.52,2133.265,448.51
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4250.0,-45.51,-0.011,0.56779,0.00049,33.35746,-3.13779,1.69851,0.41411,173.0,2152.54,6 x 13,2013.21,2301.52,2157.365,288.30999999999995
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4255.0,-40.51,-0.009,0.56042,0.00055,33.35746,-2.81192,1.5156,0.3711,169.0,2151.72,10 x 1,2011.05,2302.23,2156.64,291.18000000000006
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4260.0,-35.51,-0.008,0.55302,0.00062,33.35746,-2.52394,1.33158,0.33309,190.0,2150.97,7 x 7,2008.96,2303.02,2155.99,294.05999999999995
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4265.0,-30.51,-0.007,0.5456,0.0007,33.35746,-2.27385,1.14653,0.30009,152.0,2150.29,2 x 16,2006.94,2303.89,2155.415,296.9499999999998
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4270.0,-25.51,-0.006,0.53816,0.00078,33.35746,-2.06165,0.96054,0.27208,191.0,2149.69,8 x 19,2004.98,2304.84,2154.91,299.8600000000001
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4275.0,-20.51,-0.005,0.5307,0.00086,33.35746,-1.88733,0.77367,0.24908,174.0,2149.16,3 x 6,2003.1,2305.87,2154.4849999999997,302.77
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4280.0,-15.51,-0.004,0.52322,0.00094,33.35746,-1.7509,0.58602,0.23107,213.0,2148.7,8 x 8,2001.27,2306.99,2154.13,305.7199999999998
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4285.0,-10.51,-0.002,0.51574,0.00101,33.35746,-1.65235,0.39767,0.21807,173.0,2148.32,6 x 20,1999.52,2308.18,2153.85,308.65999999999985
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4290.0,-5.51,-0.001,0.50825,0.00106,33.35746,-1.59169,0.2087,0.21006,172.0,2148.01,9 x 13,1997.84,2309.46,2153.65,311.6200000000001
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4295.0,-0.51,-0.0,0.50076,0.00108,33.35746,-1.56892,0.01919,0.20706,164.0,2147.77,1 x 14,1996.23,2310.82,2153.525,314.59000000000015
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4300.0,4.49,0.001,0.49326,0.00109,33.35746,-1.58403,0.0,0.20905,184.0,2147.61,7 x 8,1994.69,2312.25,2153.4700000000003,317.55999999999995
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4305.0,9.49,0.002,0.48577,0.00106,33.35746,-1.63703,0.0,0.21604,172.0,2147.53,10 x 7,1993.23,2313.77,2153.5,320.53999999999996
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4310.0,14.49,0.003,0.47829,0.00101,33.35746,-1.72791,0.0,0.22804,204.0,2147.51,10 x 9,1991.83,2315.36,2153.5950000000003,323.5300000000002
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4315.0,19.49,0.005,0.47081,0.00095,33.35746,-1.85668,0.0,0.24503,192.0,2147.58,5 x 8,1990.51,2317.04,2153.775,326.53
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4320.0,24.49,0.006,0.46335,0.00088,33.35746,-2.02334,0.0,0.26703,152.0,2147.71,7 x 8,1989.26,2318.79,2154.025,329.53
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4325.0,29.49,0.007,0.45591,0.00081,33.35746,-2.22789,0.0,0.29402,181.0,2147.93,7 x 5,1988.09,2320.61,2154.35,332.5200000000002
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4330.0,34.49,0.008,0.44848,0.00073,33.35746,-2.47032,0.0,0.32602,149.0,2148.21,1 x 9,1986.99,2322.52,2154.755,335.53
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4335.0,39.49,0.009,0.44108,0.00067,33.35746,-2.75064,0.0,0.36301,180.0,2148.57,10 x 2,1985.96,2324.5,2155.23,338.53999999999996
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4340.0,44.49,0.01,0.4337,0.0006,33.35746,-3.06884,0.0,0.40501,199.0,2149.0,10 x 17,1985.0,2326.55,2155.775,341.5500000000002
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4345.0,49.49,0.012,0.42635,0.00054,33.35746,-3.42493,0.0,0.452,204.0,2149.51,3 x 15,1984.12,2328.67,2156.395,344.5500000000002
2023-10-03,SPX,4295.51,2023-10-03,Daily,0.59,4350.0,54.49,0.013,0.41904,0.00049,33.35746,-3.81891,0.0,0.50399,186.0,2150.08,9 x 5,1983.32,2330.87,2157.095,347.54999999999995
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4200.0,-95.51,-0.022,0.5583,7e-05,81.53607,-3.5012,8.48746,1.12943,123.0,2161.96,10 x 10,2010.83,2324.45,2167.64,313.6199999999999
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4210.0,-85.51,-0.02,0.55224,9e-05,81.53607,-2.94007,7.62374,0.94842,113.0,2159.98,10 x 20,2007.86,2323.63,2165.745,315.7700000000002
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4220.0,-75.51,-0.018,0.54617,0.00011,81.53607,-2.44095,6.75355,0.78741,151.0,2158.12,3 x 20,2004.99,2322.93,2163.96,317.9399999999998
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4230.0,-65.51,-0.015,0.54008,0.00013,81.53607,-2.00382,5.87713,0.6464,125.0,2156.36,7 x 17,2002.23,2322.36,2162.295,320.1300000000001
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4240.0,-55.51,-0.013,0.53398,0.00017,81.53607,-1.62869,4.99473,0.52539,135.0,2154.72,7 x 14,1999.58,2321.91,2160.745,322.3299999999999
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4250.0,-45.51,-0.011,0.52788,0.00021,81.53607,-1.31556,4.1066,0.42438,111.0,2153.2,6 x 20,1997.03,2321.58,2159.305,324.54999999999995
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4260.0,-35.51,-0.008,0.52176,0.00026,81.53607,-1.06443,3.213,0.34337,111.0,2151.8,2 x 19,1994.6,2321.39,2157.995,326.78999999999996
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4270.0,-25.51,-0.006,0.51564,0.00032,81.53607,-0.87529,2.3142,0.28236,156.0,2150.51,4 x 9,1992.27,2321.31,2156.79,329.03999999999996
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4280.0,-15.51,-0.004,0.50951,0.00038,81.53607,-0.74816,1.41045,0.24135,125.0,2149.34,1 x 5,1990.06,2321.36,2155.71,331.3000000000002
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4290.0,-5.51,-0.001,0.50338,0.00042,81.53607,-0.68303,0.50203,0.22033,139.0,2148.28,2 x 10,1987.95,2321.54,2154.745,333.5899999999999
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4300.0,4.49,0.001,0.49724,0.00042,81.53607,-0.67989,0.0,0.21932,160.0,2147.35,6 x 6,1985.96,2321.85,2153.9049999999997,335.8899999999999
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4310.0,14.49,0.003,0.49111,0.00039,81.53607,-0.73876,0.0,0.23831,129.0,2146.53,8 x 15,1984.08,2322.28,2153.1800000000003,338.2000000000003
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4320.0,24.49,0.006,0.48498,0.00034,81.53607,-0.85962,0.0,0.2773,116.0,2145.83,10 x 5,1982.31,2322.84,2152.575,340.5300000000002
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4330.0,34.49,0.008,0.47886,0.00028,81.53607,-1.04249,0.0,0.33629,114.0,2145.25,4 x 17,1980.65,2323.53,2152.09,342.8800000000001
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4340.0,44.49,0.01,0.47274,0.00023,81.53607,-1.28735,0.0,0.41528,142.0,2144.79,1 x 7,1979.11,2324.34,2151.725,345.23000000000025
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4350.0,54.49,0.013,0.46663,0.00019,81.53607,-1.59421,0.0,0.51427,124.0,2144.45,4 x 2,1977.68,2325.28,2151.48,347.60000000000014
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4360.0,64.49,0.015,0.46053,0.00015,81.53607,-1.96307,0.0,0.63326,113.0,2144.23,6 x 19,1976.36,2326.35,2151.355,349.99
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4370.0,74.49,0.017,0.45444,0.00013,81.53607,-2.39393,0.0,0.77225,127.0,2144.12,7 x 3,1975.16,2327.54,2151.35,352.3799999999999
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4380.0,84.49,0.02,0.44837,0.00011,81.53607,-2.88679,0.0,0.93124,126.0,2144.13,9 x 8,1974.07,2328.85,2151.46,354.78
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4390.0,94.49,0.022,0.44231,9e-05,81.53607,-3.44165,0.0,1.11022,152.0,2144.27,1 x 2,1973.09,2330.3,2151.695,357.21000000000026
2023-10-06,SPX,4295.51,2023-10-06,Weekly,3.59,4400.0,104.49,0.024,0.43627,8e-05,81.53607,-4.05851,0.0,1.30921,120.0,2144.52,5 x 9,1972.22,2331.86,2152.04,359.6400000000001
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4100.0,-195.51,-0.046,0.55257,1e-05,185.27056,-5.54111,33.27368,4.0616,28.0,2194.6,2 x 18,1993.76,2415.66,2204.71,421.89999999999986
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4125.0,-170.51,-0.04,0.54589,1e-05,185.27056,-4.29277,29.22163,3.14658,31.0,2187.69,10 x 10,1986.28,2409.52,2197.9,423.24
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4150.0,-145.51,-0.034,0.53919,2e-05,185.27056,-3.21496,25.1074,2.35655,32.0,2181.05,9 x 3,1979.05,2403.67,2191.36,424.6200000000001
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4175.0,-120.51,-0.028,0.53248,2e-05,185.27056,-2.30769,20.93232,1.69152,26.0,2174.67,5 x 6,1972.06,2398.1,2185.08,426.03999999999996
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4200.0,-95.51,-0.022,0.52575,3e-05,185.27056,-1.57094,16.69779,1.15149,29.0,2168.56,4 x 13,1965.32,2392.82,2179.07,427.5000000000002
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4225.0,-70.51,-0.016,0.51902,5e-05,185.27056,-1.00474,12.40526,0.73647,25.0,2162.73,3 x 19,1958.84,2387.84,2173.34,429.0000000000002
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4250.0,-45.51,-0.011,0.51228,9e-05,185.27056,-0.60906,8.05622,0.44644,27.0,2157.17,3 x 6,1952.61,2383.15,2167.88,430.5400000000002
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4275.0,-20.51,-0.005,0.50553,0.00014,185.27056,-0.38392,3.6522,0.28141,27.0,2151.88,2 x 10,1946.64,2378.76,2162.7000000000003,432.1200000000001
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4300.0,4.49,0.001,0.49879,0.00017,185.27056,-0.32931,0.0,0.24138,35.0,2146.87,1 x 4,1940.92,2374.68,2157.8,433.75999999999976
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4325.0,29.49,0.007,0.49204,0.00013,185.27056,-0.44524,0.0,0.32636,27.0,2142.15,6 x 15,1935.47,2370.89,2153.18,435.41999999999985
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4350.0,54.49,0.013,0.4853,8e-05,185.27056,-0.73169,0.0,0.53633,24.0,2137.7,1 x 5,1930.28,2367.42,2148.85,437.1400000000001
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4375.0,79.49,0.019,0.47856,5e-05,185.27056,-1.18869,0.0,0.8713,34.0,2133.54,1 x 18,1925.35,2364.25,2144.8,438.9000000000001
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4400.0,104.49,0.024,0.47183,3e-05,185.27056,-1.81621,0.0,1.33127,27.0,2129.67,2 x 6,1920.68,2361.39,2141.035,440.7099999999998
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4425.0,129.49,0.03,0.46511,2e-05,185.27056,-2.61427,0.0,1.91624,32.0,2126.08,9 x 10,1916.29,2358.83,2137.56,442.53999999999996
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4450.0,154.49,0.036,0.4584,2e-05,185.27056,-3.58286,0.0,2.62622,23.0,2122.77,8 x 15,1912.15,2356.59,2134.37,444.44000000000005
2023-10-21,SPX,4295.51,2023-10-21,Monthly,18.59,4475.0,179.49,0.042,0.45171,1e-05,185.27056,-4.72199,0.0,3.46119,25.0,2119.76,9 x 11,1908.28,2354.66,2131.47,446.3799999999999
